"Pep"	"Molec"	"What"	"Value"	"DKL"	"tg"	"ba"
"pep7"	"DR_1"	"Mean"	0.0749907328721606	1.57757470034664	0	0
"pep7"	"DR_1"	"Mode"	0.00208446859037712	1.57757470034664	0	0
"pep7"	"DR_1"	"Median"	0.0571255492431431	1.57757470034664	0	0
"pep7"	"DR_4"	"Mean"	0.103560701484084	1.28007932690141	0	0
"pep7"	"DR_4"	"Mode"	0.00409778883466311	1.28007932690141	0	0
"pep7"	"DR_4"	"Median"	0.0829729896927885	1.28007932690141	0	0
"pep7"	"DR_15"	"Mean"	0.103394082938086	1.29633650671749	0	1
"pep7"	"DR_15"	"Mode"	0.0122735018202796	1.29633650671749	0	1
"pep7"	"DR_15"	"Median"	0.0858322021751318	1.29633650671749	0	1
"pep7"	"DR_13"	"Mean"	0.145993154907442	0.933330183743948	NA	0
"pep7"	"DR_13"	"Mode"	0.00274457645768028	0.933330183743948	NA	0
"pep7"	"DR_13"	"Median"	0.1174470148925	0.933330183743948	NA	0
"pep7"	"DR_17"	"Mean"	0.164654120273774	0.860304199429946	NA	NA
"pep7"	"DR_17"	"Mode"	0.0809474679876458	0.860304199429946	NA	NA
"pep7"	"DR_17"	"Median"	0.140705925982215	0.860304199429946	NA	NA
"pep7"	"DR_14"	"Mean"	0.168475379429791	0.80001090291604	NA	NA
"pep7"	"DR_14"	"Mode"	0.0187157401328781	0.80001090291604	NA	NA
"pep7"	"DR_14"	"Median"	0.134388798558229	0.80001090291604	NA	NA
"pep7"	"DR_7"	"Mean"	0.0904818952228998	1.38736773067294	NA	0
"pep7"	"DR_7"	"Mode"	0.00699146580242339	1.38736773067294	NA	0
"pep7"	"DR_7"	"Median"	0.0678055821890077	1.38736773067294	NA	0
"pep7"	"DR_8"	"Mean"	0.345207751870481	0.173886837928547	NA	NA
"pep7"	"DR_8"	"Mode"	0.0237780799576681	0.173886837928547	NA	NA
"pep7"	"DR_8"	"Median"	0.309996987260312	0.173886837928547	NA	NA
"pep7"	"DR_12"	"Mean"	0.260292634549268	0.379416478477897	NA	NA
"pep7"	"DR_12"	"Mode"	0.0233377388354888	0.379416478477897	NA	NA
"pep7"	"DR_12"	"Median"	0.208602290605696	0.379416478477897	NA	NA
"pep7"	"DR_10"	"Mean"	0.333889467325791	0.188726722530726	NA	NA
"pep7"	"DR_10"	"Mode"	0.00133511394515299	0.188726722530726	NA	NA
"pep7"	"DR_10"	"Median"	0.302920868702777	0.188726722530726	NA	NA
"pep7"	"DR_9"	"Mean"	0.239114026448356	0.454859273069243	NA	1
"pep7"	"DR_9"	"Mode"	0.00686411247974044	0.454859273069243	NA	1
"pep7"	"DR_9"	"Median"	0.192678378568279	0.454859273069243	NA	1
"pep7"	"DQ_6"	"Mean"	0.0687976872681149	1.66982177707444	NA	NA
"pep7"	"DQ_6"	"Mode"	0.00393435181485378	1.66982177707444	NA	NA
"pep7"	"DQ_6"	"Median"	0.0532286236482104	1.66982177707444	NA	NA
"pep7"	"DQ_2"	"Mean"	0.0845915300805783	1.47263995118858	NA	NA
"pep7"	"DQ_2"	"Mode"	0.00578243771130387	1.47263995118858	NA	NA
"pep7"	"DQ_2"	"Median"	0.0666119580082426	1.47263995118858	NA	NA
"pep7"	"DQ_5"	"Mean"	0.0523503686336293	1.93384037489506	NA	NA
"pep7"	"DQ_5"	"Mode"	0.000373195845242992	1.93384037489506	NA	NA
"pep7"	"DQ_5"	"Median"	0.0388174549792651	1.93384037489506	NA	NA
"pep7"	"DQ_7"	"Mean"	0.0564760210369047	1.84998590776753	NA	NA
"pep7"	"DQ_7"	"Mode"	0.00864874230949343	1.84998590776753	NA	NA
"pep7"	"DQ_7"	"Median"	0.0398414445995863	1.84998590776753	NA	NA
"pep7"	"DQ_8"	"Mean"	0.223127249482162	0.661894647776997	NA	NA
"pep7"	"DQ_8"	"Mode"	0.172153801630292	0.661894647776997	NA	NA
"pep7"	"DQ_8"	"Median"	0.207164408661016	0.661894647776997	NA	NA
"pep7"	"DQ_9"	"Mean"	0.151528929992002	0.882431715841827	NA	NA
"pep7"	"DQ_9"	"Mode"	0.00536877604273161	0.882431715841827	NA	NA
"pep7"	"DQ_9"	"Median"	0.114525956146675	0.882431715841827	NA	NA
"pep8"	"DR_11"	"Mean"	0.14914900732369	0.928699888587819	NA	0
"pep8"	"DR_11"	"Mode"	0.0142372017018455	0.928699888587819	NA	0
"pep8"	"DR_11"	"Median"	0.12273369836123	0.928699888587819	NA	0
"pep8"	"DR_1"	"Mean"	0.048404984713948	1.99934597788137	0	0
"pep8"	"DR_1"	"Mode"	0.00114866146828309	1.99934597788137	0	0
"pep8"	"DR_1"	"Median"	0.0343206811768484	1.99934597788137	0	0
"pep8"	"DR_4"	"Mean"	0.127220624124665	1.12239136750091	0	0
"pep8"	"DR_4"	"Mode"	0.0732479544878993	1.12239136750091	0	0
"pep8"	"DR_4"	"Median"	0.109681489779557	1.12239136750091	0	0
"pep8"	"DR_15"	"Mean"	0.0746176458030723	1.59154330276088	0	0
"pep8"	"DR_15"	"Mode"	0.00370831748729505	1.59154330276088	0	0
"pep8"	"DR_15"	"Median"	0.0576043600632364	1.59154330276088	0	0
"pep8"	"DR_13"	"Mean"	0.0982475482987577	1.30780997966453	NA	0
"pep8"	"DR_13"	"Mode"	0.00169636434597901	1.30780997966453	NA	0
"pep8"	"DR_13"	"Median"	0.073969094684649	1.30780997966453	NA	0
"pep8"	"DR_17"	"Mean"	0.123956791997104	1.10556716117089	NA	NA
"pep8"	"DR_17"	"Mode"	0.00496399775638545	1.10556716117089	NA	NA
"pep8"	"DR_17"	"Median"	0.101819631200538	1.10556716117089	NA	NA
"pep8"	"DR_14"	"Mean"	0.208494257007013	0.668746352309069	NA	NA
"pep8"	"DR_14"	"Mode"	0.119985186842316	0.668746352309069	NA	NA
"pep8"	"DR_14"	"Median"	0.186854730122926	0.668746352309069	NA	NA
"pep8"	"DR_7"	"Mean"	0.0910445534005472	1.37987081124369	NA	0
"pep8"	"DR_7"	"Mode"	0.00161023226030921	1.37987081124369	NA	0
"pep8"	"DR_7"	"Median"	0.0672093416978971	1.37987081124369	NA	0
"pep8"	"DR_8"	"Mean"	0.33852715696427	0.165611712218399	NA	NA
"pep8"	"DR_8"	"Mode"	0.0168466809645433	0.165611712218399	NA	NA
"pep8"	"DR_8"	"Median"	0.291458388708914	0.165611712218399	NA	NA
"pep8"	"DR_12"	"Mean"	0.235946936240191	0.481426183313332	NA	NA
"pep8"	"DR_12"	"Mode"	0.00375468617452477	0.481426183313332	NA	NA
"pep8"	"DR_12"	"Median"	0.198686598598085	0.481426183313332	NA	NA
"pep8"	"DR_10"	"Mean"	0.343906765867636	0.183293367555431	NA	NA
"pep8"	"DR_10"	"Mode"	0.0521619312613145	0.183293367555431	NA	NA
"pep8"	"DR_10"	"Median"	0.31176334093256	0.183293367555431	NA	NA
"pep8"	"DR_9"	"Mean"	0.253475379049941	0.413307370309476	NA	0
"pep8"	"DR_9"	"Mode"	0.00712158193728221	0.413307370309476	NA	0
"pep8"	"DR_9"	"Median"	0.214020622031157	0.413307370309476	NA	0
"pep8"	"DQ_6"	"Mean"	0.0490130806493038	1.99568500322722	NA	NA
"pep8"	"DQ_6"	"Mode"	0.000925318702298958	1.99568500322722	NA	NA
"pep8"	"DQ_6"	"Median"	0.0364344625412702	1.99568500322722	NA	NA
"pep8"	"DQ_2"	"Mean"	0.0747197475512994	1.59825291739932	NA	NA
"pep8"	"DQ_2"	"Mode"	0.0080965401930909	1.59825291739932	NA	NA
"pep8"	"DQ_2"	"Median"	0.0591746047911384	1.59825291739932	NA	NA
"pep8"	"DQ_5"	"Mean"	0.0430688270577811	2.12244822817677	NA	NA
"pep8"	"DQ_5"	"Mode"	0.00402097822269906	2.12244822817677	NA	NA
"pep8"	"DQ_5"	"Median"	0.0306854495962969	2.12244822817677	NA	NA
"pep8"	"DQ_7"	"Mean"	0.118253959749836	1.17959359925817	NA	NA
"pep8"	"DQ_7"	"Mode"	0.00471042766006576	1.17959359925817	NA	NA
"pep8"	"DQ_7"	"Median"	0.101990834931288	1.17959359925817	NA	NA
"pep8"	"DQ_8"	"Mean"	0.119794111455746	1.14335879943127	NA	NA
"pep8"	"DQ_8"	"Mode"	0.00194458723049162	1.14335879943127	NA	NA
"pep8"	"DQ_8"	"Median"	0.0976559685664191	1.14335879943127	NA	NA
"pep8"	"DQ_9"	"Mean"	0.152536689829523	0.883603093808345	NA	NA
"pep8"	"DQ_9"	"Mode"	0.00804519274743911	0.883603093808345	NA	NA
"pep8"	"DQ_9"	"Median"	0.119928033324947	0.883603093808345	NA	NA
"pep9"	"DR_11"	"Mean"	0.157339967116978	0.871236753765261	NA	0
"pep9"	"DR_11"	"Mode"	0.0120871167771002	0.871236753765261	NA	0
"pep9"	"DR_11"	"Median"	0.126840906791558	0.871236753765261	NA	0
"pep9"	"DR_1"	"Mean"	0.129161393910931	1.0796617165338	0	1
"pep9"	"DR_1"	"Mode"	0.0194038615850672	1.0796617165338	0	1
"pep9"	"DR_1"	"Median"	0.108284673878218	1.0796617165338	0	1
"pep9"	"DR_4"	"Mean"	0.08926154445962	1.43606103543688	0	0
"pep9"	"DR_4"	"Mode"	0.0154780689838733	1.43606103543688	0	0
"pep9"	"DR_4"	"Median"	0.0725431737373333	1.43606103543688	0	0
"pep9"	"DR_15"	"Mean"	0.115945370979059	1.2196420321925	0	0
"pep9"	"DR_15"	"Mode"	0.0592816486292724	1.2196420321925	0	0
"pep9"	"DR_15"	"Median"	0.100895030223218	1.2196420321925	0	0
"pep9"	"DR_13"	"Mean"	0.124737619696478	1.08835708833126	NA	0
"pep9"	"DR_13"	"Mode"	0.00558743745062064	1.08835708833126	NA	0
"pep9"	"DR_13"	"Median"	0.0993146934059705	1.08835708833126	NA	0
"pep9"	"DR_17"	"Mean"	0.0922735607495051	1.37096189562168	NA	NA
"pep9"	"DR_17"	"Mode"	0.000943367835939059	1.37096189562168	NA	NA
"pep9"	"DR_17"	"Median"	0.0690053472114059	1.37096189562168	NA	NA
"pep9"	"DR_14"	"Mean"	0.156496578926352	0.870159036640791	NA	NA
"pep9"	"DR_14"	"Mode"	0.00399767748836485	0.870159036640791	NA	NA
"pep9"	"DR_14"	"Median"	0.126515065795467	0.870159036640791	NA	NA
"pep9"	"DR_7"	"Mean"	0.0685792705632193	1.65903173988171	NA	0
"pep9"	"DR_7"	"Mode"	0.00337134532068722	1.65903173988171	NA	0
"pep9"	"DR_7"	"Median"	0.0500123929606655	1.65903173988171	NA	0
"pep9"	"DR_8"	"Mean"	0.375797335538745	0.127679531278674	NA	NA
"pep9"	"DR_8"	"Mode"	0.0037342587937087	0.127679531278674	NA	NA
"pep9"	"DR_8"	"Median"	0.366051003084261	0.127679531278674	NA	NA
"pep9"	"DR_12"	"Mean"	0.267534732847401	0.367163269747987	NA	NA
"pep9"	"DR_12"	"Mode"	0.023434419587678	0.367163269747987	NA	NA
"pep9"	"DR_12"	"Median"	0.228094974287724	0.367163269747987	NA	NA
"pep9"	"DR_10"	"Mean"	0.337982373452339	0.199583019118377	NA	NA
"pep9"	"DR_10"	"Mode"	0.0136753473363353	0.199583019118377	NA	NA
"pep9"	"DR_10"	"Median"	0.30284374751601	0.199583019118377	NA	NA
"pep9"	"DR_9"	"Mean"	0.408564042563781	0.100280513917252	NA	0
"pep9"	"DR_9"	"Mode"	0.342873023330442	0.100280513917252	NA	0
"pep9"	"DR_9"	"Median"	0.390131759968529	0.100280513917252	NA	0
"pep9"	"DQ_6"	"Mean"	0.0771113687102037	1.5725198519019	NA	NA
"pep9"	"DQ_6"	"Mode"	0.00402764813758846	1.5725198519019	NA	NA
"pep9"	"DQ_6"	"Median"	0.0618650976788633	1.5725198519019	NA	NA
"pep9"	"DQ_2"	"Mean"	0.0512400963127341	1.94171403574503	NA	NA
"pep9"	"DQ_2"	"Mode"	0.00018250662371749	1.94171403574503	NA	NA
"pep9"	"DQ_2"	"Median"	0.0368714445798872	1.94171403574503	NA	NA
"pep9"	"DQ_5"	"Mean"	0.070078741729615	1.65207384957813	NA	NA
"pep9"	"DQ_5"	"Mode"	0.00586489877699494	1.65207384957813	NA	NA
"pep9"	"DQ_5"	"Median"	0.0534448854207348	1.65207384957813	NA	NA
"pep9"	"DQ_7"	"Mean"	0.0781852049848873	1.54059777421286	NA	NA
"pep9"	"DQ_7"	"Mode"	0.00559136282044393	1.54059777421286	NA	NA
"pep9"	"DQ_7"	"Median"	0.0603226654792368	1.54059777421286	NA	NA
"pep9"	"DQ_8"	"Mean"	0.128305758246165	1.10476667219667	NA	NA
"pep9"	"DQ_8"	"Mode"	0.050413298279844	1.10476667219667	NA	NA
"pep9"	"DQ_8"	"Median"	0.109036983249159	1.10476667219667	NA	NA
"pep9"	"DQ_9"	"Mean"	0.17928341635408	0.742570069620041	NA	NA
"pep9"	"DQ_9"	"Mode"	0.0103877447602464	0.742570069620041	NA	NA
"pep9"	"DQ_9"	"Median"	0.144394089329848	0.742570069620041	NA	NA
"pep10"	"DR_11"	"Mean"	0.143567125201948	0.940519775029939	NA	0
"pep10"	"DR_11"	"Mode"	0.00233079344192813	0.940519775029939	NA	0
"pep10"	"DR_11"	"Median"	0.110492031030542	0.940519775029939	NA	0
"pep10"	"DR_1"	"Mean"	0.0689929797963494	1.65763885849065	0	1
"pep10"	"DR_1"	"Mode"	0.00121773105487854	1.65763885849065	0	1
"pep10"	"DR_1"	"Median"	0.0516928488004231	1.65763885849065	0	1
"pep10"	"DR_4"	"Mean"	0.196304035914235	0.739685035180642	0	0
"pep10"	"DR_4"	"Mode"	0.103267098596252	0.739685035180642	0	0
"pep10"	"DR_4"	"Median"	0.179276169775654	0.739685035180642	0	0
"pep10"	"DR_15"	"Mean"	0.205659953803907	0.745103350689227	0	1
"pep10"	"DR_15"	"Mode"	0.187007239321237	0.745103350689227	0	1
"pep10"	"DR_15"	"Median"	0.194364086163339	0.745103350689227	0	1
"pep10"	"DR_13"	"Mean"	0.125392797826794	1.07850179150695	NA	0
"pep10"	"DR_13"	"Mode"	0.000990184544387953	1.07850179150695	NA	0
"pep10"	"DR_13"	"Median"	0.096850259271689	1.07850179150695	NA	0
"pep10"	"DR_17"	"Mean"	0.10589297963587	1.23396004139464	NA	NA
"pep10"	"DR_17"	"Mode"	0.00710316599480456	1.23396004139464	NA	NA
"pep10"	"DR_17"	"Median"	0.0804290696490164	1.23396004139464	NA	NA
"pep10"	"DR_14"	"Mean"	0.205912327848378	0.646030745293856	NA	NA
"pep10"	"DR_14"	"Mode"	0.0673891115781175	0.646030745293856	NA	NA
"pep10"	"DR_14"	"Median"	0.179269677665506	0.646030745293856	NA	NA
"pep10"	"DR_7"	"Mean"	0.0846804297101359	1.45282586557524	NA	1
"pep10"	"DR_7"	"Mode"	0.00216019101958027	1.45282586557524	NA	1
"pep10"	"DR_7"	"Median"	0.062884512521477	1.45282586557524	NA	1
"pep10"	"DR_8"	"Mean"	0.331724622921522	0.210119651367944	NA	NA
"pep10"	"DR_8"	"Mode"	0.0501148312685201	0.210119651367944	NA	NA
"pep10"	"DR_8"	"Median"	0.30421724916384	0.210119651367944	NA	NA
"pep10"	"DR_12"	"Mean"	0.256804607029351	0.398019596821389	NA	NA
"pep10"	"DR_12"	"Mode"	0.0188849305595903	0.398019596821389	NA	NA
"pep10"	"DR_12"	"Median"	0.211086506438181	0.398019596821389	NA	NA
"pep10"	"DR_10"	"Mean"	0.562501745328421	0.0276741549511526	NA	NA
"pep10"	"DR_10"	"Mode"	0.977996519885936	0.0276741549511526	NA	NA
"pep10"	"DR_10"	"Median"	0.584381298590529	0.0276741549511526	NA	NA
"pep10"	"DR_9"	"Mean"	0.239945206215189	0.451045464639282	NA	1
"pep10"	"DR_9"	"Mode"	0.0212994711566673	0.451045464639282	NA	1
"pep10"	"DR_9"	"Median"	0.18855058194491	0.451045464639282	NA	1
"pep10"	"DQ_6"	"Mean"	0.108813648702324	1.22966204078045	NA	NA
"pep10"	"DQ_6"	"Mode"	0.0142157047214439	1.22966204078045	NA	NA
"pep10"	"DQ_6"	"Median"	0.0860386987030707	1.22966204078045	NA	NA
"pep10"	"DQ_2"	"Mean"	0.0563531538198745	1.85430850993919	NA	NA
"pep10"	"DQ_2"	"Mode"	0.00138873584139808	1.85430850993919	NA	NA
"pep10"	"DQ_2"	"Median"	0.0408342001492328	1.85430850993919	NA	NA
"pep10"	"DQ_5"	"Mean"	0.0598000751233055	1.79422623372103	NA	NA
"pep10"	"DQ_5"	"Mode"	0.000828997265524452	1.79422623372103	NA	NA
"pep10"	"DQ_5"	"Median"	0.0429990040082918	1.79422623372103	NA	NA
"pep10"	"DQ_7"	"Mean"	0.109531575830206	1.21309870397501	NA	NA
"pep10"	"DQ_7"	"Mode"	0.00662089135268316	1.21309870397501	NA	NA
"pep10"	"DQ_7"	"Median"	0.085471325907449	1.21309870397501	NA	NA
"pep10"	"DQ_8"	"Mean"	0.192391253893769	0.712996054615593	NA	NA
"pep10"	"DQ_8"	"Mode"	0.045105411450705	0.712996054615593	NA	NA
"pep10"	"DQ_8"	"Median"	0.166482422913177	0.712996054615593	NA	NA
"pep10"	"DQ_9"	"Mean"	0.185509474765062	0.69961738991455	NA	NA
"pep10"	"DQ_9"	"Mode"	0.00759111470015286	0.69961738991455	NA	NA
"pep10"	"DQ_9"	"Median"	0.14746755966482	0.69961738991455	NA	NA
"pep11"	"DR_11"	"Mean"	0.269023000703399	0.426169377823874	NA	0
"pep11"	"DR_11"	"Mode"	0.0451415491538126	0.426169377823874	NA	0
"pep11"	"DR_11"	"Median"	0.248191735015238	0.426169377823874	NA	0
"pep11"	"DR_1"	"Mean"	0.0843096583010011	1.46465529960799	0	0
"pep11"	"DR_1"	"Mode"	0.00430456215228845	1.46465529960799	0	0
"pep11"	"DR_1"	"Median"	0.0644822956318702	1.46465529960799	0	0
"pep11"	"DR_4"	"Mean"	0.183864435619106	0.802204149468696	0	1
"pep11"	"DR_4"	"Mode"	0.0942860206257752	0.802204149468696	0	1
"pep11"	"DR_4"	"Median"	0.167846361126542	0.802204149468696	0	1
"pep11"	"DR_15"	"Mean"	0.12859138221123	1.11864980481607	1	1
"pep11"	"DR_15"	"Mode"	0.073847745650985	1.11864980481607	1	1
"pep11"	"DR_15"	"Median"	0.111068782729516	1.11864980481607	1	1
"pep11"	"DR_13"	"Mean"	0.232356318947956	0.540662702775137	NA	0
"pep11"	"DR_13"	"Mode"	0.0497032164755367	0.540662702775137	NA	0
"pep11"	"DR_13"	"Median"	0.206506381573087	0.540662702775137	NA	0
"pep11"	"DR_17"	"Mean"	0.190403693897201	0.726362527052736	NA	NA
"pep11"	"DR_17"	"Mode"	0.0626533719820361	0.726362527052736	NA	NA
"pep11"	"DR_17"	"Median"	0.166058981451823	0.726362527052736	NA	NA
"pep11"	"DR_14"	"Mean"	0.202316269936775	0.651843305184976	NA	NA
"pep11"	"DR_14"	"Mode"	0.0171743415357946	0.651843305184976	NA	NA
"pep11"	"DR_14"	"Median"	0.175766228934269	0.651843305184976	NA	NA
"pep11"	"DR_7"	"Mean"	0.108603293998686	1.21365051310571	NA	1
"pep11"	"DR_7"	"Mode"	0.00801036157878658	1.21365051310571	NA	1
"pep11"	"DR_7"	"Median"	0.0834542354826076	1.21365051310571	NA	1
"pep11"	"DR_8"	"Mean"	0.336560838043784	0.17420612584448	NA	NA
"pep11"	"DR_8"	"Mode"	0.00556545753996861	0.17420612584448	NA	NA
"pep11"	"DR_8"	"Median"	0.291693227784161	0.17420612584448	NA	NA
"pep11"	"DR_12"	"Mean"	0.273223857248276	0.353774160616781	NA	NA
"pep11"	"DR_12"	"Mode"	0.0300550600414583	0.353774160616781	NA	NA
"pep11"	"DR_12"	"Median"	0.231968675636272	0.353774160616781	NA	NA
"pep11"	"DR_10"	"Mean"	0.55845600285008	0.0278989586724281	NA	NA
"pep11"	"DR_10"	"Mode"	0.835006805829542	0.0278989586724281	NA	NA
"pep11"	"DR_10"	"Median"	0.589184361785222	0.0278989586724281	NA	NA
"pep11"	"DR_9"	"Mean"	0.264101519871273	0.375130122941666	NA	1
"pep11"	"DR_9"	"Mode"	0.0147298685533102	0.375130122941666	NA	1
"pep11"	"DR_9"	"Median"	0.219130734845533	0.375130122941666	NA	1
"pep11"	"DQ_6"	"Mean"	0.103505532939227	1.30500749770629	NA	NA
"pep11"	"DQ_6"	"Mode"	0.0310740326688793	1.30500749770629	NA	NA
"pep11"	"DQ_6"	"Median"	0.0868487858157404	1.30500749770629	NA	NA
"pep11"	"DQ_2"	"Mean"	0.103951282194525	1.27735920694844	NA	NA
"pep11"	"DQ_2"	"Mode"	0.00437228950361821	1.27735920694844	NA	NA
"pep11"	"DQ_2"	"Median"	0.083703593767918	1.27735920694844	NA	NA
"pep11"	"DQ_5"	"Mean"	0.0663662016012083	1.70289802781634	NA	NA
"pep11"	"DQ_5"	"Mode"	0.00414278441868328	1.70289802781634	NA	NA
"pep11"	"DQ_5"	"Median"	0.0503219616119388	1.70289802781634	NA	NA
"pep11"	"DQ_7"	"Mean"	0.15399062116853	0.924094573529512	NA	NA
"pep11"	"DQ_7"	"Mode"	0.0331396364945451	0.924094573529512	NA	NA
"pep11"	"DQ_7"	"Median"	0.133417159917703	0.924094573529512	NA	NA
"pep11"	"DQ_8"	"Mean"	0.218484132682331	0.624334463177675	NA	NA
"pep11"	"DQ_8"	"Mode"	0.189285003163944	0.624334463177675	NA	NA
"pep11"	"DQ_8"	"Median"	0.199232800629449	0.624334463177675	NA	NA
"pep11"	"DQ_9"	"Mean"	0.143864589569109	0.929332547517825	NA	NA
"pep11"	"DQ_9"	"Mode"	0.00232811385141099	0.929332547517825	NA	NA
"pep11"	"DQ_9"	"Median"	0.109500515804774	0.929332547517825	NA	NA
"pep12"	"DR_11"	"Mean"	0.196688341970968	0.675829784345778	NA	0
"pep12"	"DR_11"	"Mode"	0.00402905336918297	0.675829784345778	NA	0
"pep12"	"DR_11"	"Median"	0.166795158131899	0.675829784345778	NA	0
"pep12"	"DR_1"	"Mean"	0.0961426137369644	1.34826605029441	0	0
"pep12"	"DR_1"	"Mode"	0.00457168805850573	1.34826605029441	0	0
"pep12"	"DR_1"	"Median"	0.0764063543762701	1.34826605029441	0	0
"pep12"	"DR_4"	"Mean"	0.159261435517256	0.885955596385144	0	0
"pep12"	"DR_4"	"Mode"	0.00150740403054573	0.885955596385144	0	0
"pep12"	"DR_4"	"Median"	0.136376331434319	0.885955596385144	0	0
"pep12"	"DR_15"	"Mean"	0.151711646862303	0.989108700216979	0	0
"pep12"	"DR_15"	"Mode"	0.081368824948778	0.989108700216979	0	0
"pep12"	"DR_15"	"Median"	0.136505852304897	0.989108700216979	0	0
"pep12"	"DR_13"	"Mean"	0.130945147494642	1.03024277783031	NA	0
"pep12"	"DR_13"	"Mode"	0.00424635192756064	1.03024277783031	NA	0
"pep12"	"DR_13"	"Median"	0.0994384072073176	1.03024277783031	NA	0
"pep12"	"DR_17"	"Mean"	0.243787061638534	0.557355589700452	NA	NA
"pep12"	"DR_17"	"Mode"	0.15676350429117	0.557355589700452	NA	NA
"pep12"	"DR_17"	"Median"	0.227280094355561	0.557355589700452	NA	NA
"pep12"	"DR_14"	"Mean"	0.178813544460268	0.746332441239684	NA	NA
"pep12"	"DR_14"	"Mode"	0.0355165773374091	0.746332441239684	NA	NA
"pep12"	"DR_14"	"Median"	0.145821196655	0.746332441239684	NA	NA
"pep12"	"DR_7"	"Mean"	0.107864019990629	1.22539278559463	NA	0
"pep12"	"DR_7"	"Mode"	0.00943663916523831	1.22539278559463	NA	0
"pep12"	"DR_7"	"Median"	0.0825701620923231	1.22539278559463	NA	0
"pep12"	"DR_8"	"Mean"	0.615050787639869	0.0892184106354384	NA	NA
"pep12"	"DR_8"	"Mode"	0.949664194887037	0.0892184106354384	NA	NA
"pep12"	"DR_8"	"Median"	0.655579453003015	0.0892184106354384	NA	NA
"pep12"	"DR_12"	"Mean"	0.402267945153743	0.0962117562913466	NA	NA
"pep12"	"DR_12"	"Mode"	0.273785870564414	0.0962117562913466	NA	NA
"pep12"	"DR_12"	"Median"	0.38334302177388	0.0962117562913466	NA	NA
"pep12"	"DR_10"	"Mean"	0.54441772082797	0.0186514482271245	NA	NA
"pep12"	"DR_10"	"Mode"	0.801791229248538	0.0186514482271245	NA	NA
"pep12"	"DR_10"	"Median"	0.570934775168002	0.0186514482271245	NA	NA
"pep12"	"DR_9"	"Mean"	0.262734470916695	0.38075227078559	NA	0
"pep12"	"DR_9"	"Mode"	0.0340597274025362	0.38075227078559	NA	0
"pep12"	"DR_9"	"Median"	0.224479645004816	0.38075227078559	NA	0
"pep12"	"DQ_6"	"Mean"	0.0927290496791738	1.39846072459718	NA	NA
"pep12"	"DQ_6"	"Mode"	0.00429509935689994	1.39846072459718	NA	NA
"pep12"	"DQ_6"	"Median"	0.0757576935839643	1.39846072459718	NA	NA
"pep12"	"DQ_2"	"Mean"	0.133164201142287	1.04756475020965	NA	NA
"pep12"	"DQ_2"	"Mode"	0.01308924152826	1.04756475020965	NA	NA
"pep12"	"DQ_2"	"Median"	0.110742154738854	1.04756475020965	NA	NA
"pep12"	"DQ_5"	"Mean"	0.0729489622669014	1.60671049809315	NA	NA
"pep12"	"DQ_5"	"Mode"	0.00152149966022395	1.60671049809315	NA	NA
"pep12"	"DQ_5"	"Median"	0.055003653698875	1.60671049809315	NA	NA
"pep12"	"DQ_7"	"Mean"	0.118261004718337	1.14750041213316	NA	NA
"pep12"	"DQ_7"	"Mode"	0.00311607921278941	1.14750041213316	NA	NA
"pep12"	"DQ_7"	"Median"	0.0957808023474332	1.14750041213316	NA	NA
"pep12"	"DQ_8"	"Mean"	0.2704983299239	0.493611026016803	NA	NA
"pep12"	"DQ_8"	"Mode"	0.216282725888711	0.493611026016803	NA	NA
"pep12"	"DQ_8"	"Median"	0.256201321789021	0.493611026016803	NA	NA
"pep12"	"DQ_9"	"Mean"	0.148553729394794	0.903912943993698	NA	NA
"pep12"	"DQ_9"	"Mode"	0.00335010826045937	0.903912943993698	NA	NA
"pep12"	"DQ_9"	"Median"	0.113746269034224	0.903912943993698	NA	NA
"pep13"	"DR_11"	"Mean"	0.306844365908443	0.309931615192385	NA	0
"pep13"	"DR_11"	"Mode"	0.21161358537654	0.309931615192385	NA	0
"pep13"	"DR_11"	"Median"	0.284822931122276	0.309931615192385	NA	0
"pep13"	"DR_1"	"Mean"	0.228791850388703	0.633340545291807	0	0
"pep13"	"DR_1"	"Mode"	0.192523978345352	0.633340545291807	0	0
"pep13"	"DR_1"	"Median"	0.214714728265453	0.633340545291807	0	0
"pep13"	"DR_4"	"Mean"	0.190052565794211	0.765683565448382	0	0
"pep13"	"DR_4"	"Mode"	0.0882526624368683	0.765683565448382	0	0
"pep13"	"DR_4"	"Median"	0.172140410619575	0.765683565448382	0	0
"pep13"	"DR_15"	"Mean"	0.205297915305003	0.729664818455584	0	0
"pep13"	"DR_15"	"Mode"	0.131106872492341	0.729664818455584	0	0
"pep13"	"DR_15"	"Median"	0.192266267713563	0.729664818455584	0	0
"pep13"	"DR_13"	"Mean"	0.153787025199431	0.88305775555194	NA	0
"pep13"	"DR_13"	"Mode"	0.0224734549423386	0.88305775555194	NA	0
"pep13"	"DR_13"	"Median"	0.121906295729248	0.88305775555194	NA	0
"pep13"	"DR_17"	"Mean"	0.328129541395914	0.348574575071989	NA	NA
"pep13"	"DR_17"	"Mode"	0.333264996729455	0.348574575071989	NA	NA
"pep13"	"DR_17"	"Median"	0.320078855782341	0.348574575071989	NA	NA
"pep13"	"DR_14"	"Mean"	0.191184430161789	0.688560043904132	NA	NA
"pep13"	"DR_14"	"Mode"	0.0104853728919444	0.688560043904132	NA	NA
