"Pep"	"Molec"	"What"	"Value"	"DKL"	"tg"	"ba"
"pep7"	"DRB1_01"	"Mean"	0.568672250302463	0.0304568031330549	TRUE	TRUE
"pep7"	"DRB1_01"	"Mode"	0.989664994717362	0.0304568031330549	TRUE	TRUE
"pep7"	"DRB1_01"	"Median"	0.598174080889868	0.0304568031330549	TRUE	TRUE
"pep7"	"DRB1_04"	"Mean"	0.389146138439997	0.112763265337663	FALSE	TRUE
"pep7"	"DRB1_04"	"Mode"	0.225110597183552	0.112763265337663	FALSE	TRUE
"pep7"	"DRB1_04"	"Median"	0.366945014884645	0.112763265337663	FALSE	TRUE
"pep7"	"DRB1_07"	"Mean"	0.301921781788338	0.280986278964824	NA	FALSE
"pep7"	"DRB1_07"	"Mode"	0.0241299888762545	0.280986278964824	NA	FALSE
"pep7"	"DRB1_07"	"Median"	0.265110118228652	0.280986278964824	NA	FALSE
"pep7"	"DRB1_08"	"Mean"	0.631865256472112	0.10912258169303	NA	NA
"pep7"	"DRB1_08"	"Mode"	0.986526603298285	0.10912258169303	NA	NA
"pep7"	"DRB1_08"	"Median"	0.675523638654103	0.10912258169303	NA	NA
"pep7"	"DRB1_09"	"Mean"	0.455685093431556	0.065070724032133	NA	FALSE
"pep7"	"DRB1_09"	"Mode"	0.457285991231172	0.065070724032133	NA	FALSE
"pep7"	"DRB1_09"	"Median"	0.454708116209947	0.065070724032133	NA	FALSE
"pep7"	"DRB1_11"	"Mean"	0.402410977134146	0.089008678086119	NA	TRUE
"pep7"	"DRB1_11"	"Mode"	0.162058563880588	0.089008678086119	NA	TRUE
"pep7"	"DRB1_11"	"Median"	0.38205698769841	0.089008678086119	NA	TRUE
"pep7"	"DRB1_12"	"Mean"	0.314397027357119	0.383303193761017	NA	NA
"pep7"	"DRB1_12"	"Mode"	0.224211083529793	0.383303193761017	NA	NA
"pep7"	"DRB1_12"	"Median"	0.303602576228568	0.383303193761017	NA	NA
"pep7"	"DRB1_14"	"Mean"	0.289702044922993	0.363856586096138	NA	NA
"pep7"	"DRB1_14"	"Mode"	0.167756992862824	0.363856586096138	NA	NA
"pep7"	"DRB1_14"	"Median"	0.265671609715186	0.363856586096138	NA	NA
"pep7"	"DRB1_1501"	"Mean"	0.294327948439574	0.328180797188583	TRUE	TRUE
"pep7"	"DRB1_1501"	"Mode"	0.135533074366231	0.328180797188583	TRUE	TRUE
"pep7"	"DRB1_1501"	"Median"	0.265612607022656	0.328180797188583	TRUE	TRUE
"pep7"	"DRB1_1502"	"Mean"	0.239204406706186	0.514633369000004	TRUE	TRUE
"pep7"	"DRB1_1502"	"Mode"	0.112009230009476	0.514633369000004	TRUE	TRUE
"pep7"	"DRB1_1502"	"Median"	0.212724341976629	0.514633369000004	TRUE	TRUE
"pep7"	"DRB1_16"	"Mean"	0.292110468405824	0.316528911547932	NA	NA
"pep7"	"DRB1_16"	"Mode"	0.0227347314798287	0.316528911547932	NA	NA
"pep7"	"DRB1_16"	"Median"	0.260476204432453	0.316528911547932	NA	NA
"pep7"	"DRB1_03"	"Mean"	0.575801509277778	0.0359571582796819	NA	FALSE
"pep7"	"DRB1_03"	"Mode"	0.991529035860266	0.0359571582796819	NA	FALSE
"pep7"	"DRB1_03"	"Median"	0.61760721926449	0.0359571582796819	NA	FALSE
"pep7"	"DQB1_02"	"Mean"	0.420549189268227	0.0829767913268218	NA	NA
"pep7"	"DQB1_02"	"Mode"	0.402154703557509	0.0829767913268218	NA	NA
"pep7"	"DQB1_02"	"Median"	0.410612355941595	0.0829767913268218	NA	NA
"pep7"	"DQB1_03"	"Mean"	0.376566658160894	0.262062157162252	FALSE	TRUE
"pep7"	"DQB1_03"	"Mode"	0.401505587708114	0.262062157162252	FALSE	TRUE
"pep7"	"DQB1_03"	"Median"	0.374440443647147	0.262062157162252	FALSE	TRUE
"pep7"	"DQB1_04"	"Mean"	0.549083829992837	0.0176860680383938	NA	NA
"pep7"	"DQB1_04"	"Mode"	0.988125490495147	0.0176860680383938	NA	NA
"pep7"	"DQB1_04"	"Median"	0.568670644208315	0.0176860680383938	NA	NA
"pep7"	"DQB1_05"	"Mean"	0.148002667862639	0.969137962490537	NA	NA
"pep7"	"DQB1_05"	"Mode"	0.0379005133356589	0.969137962490537	NA	NA
"pep7"	"DQB1_05"	"Median"	0.128119721753933	0.969137962490537	NA	NA
"pep7"	"DQB1_06"	"Mean"	0.258978343996386	0.439444369460161	FALSE	TRUE
"pep7"	"DQB1_06"	"Mode"	0.0257055173938791	0.439444369460161	FALSE	TRUE
"pep7"	"DQB1_06"	"Median"	0.232814426981037	0.439444369460161	FALSE	TRUE
"pep8"	"DRB1_01"	"Mean"	0.617219871617596	0.0835929372356787	TRUE	TRUE
"pep8"	"DRB1_01"	"Mode"	0.986896776835171	0.0835929372356787	TRUE	TRUE
"pep8"	"DRB1_01"	"Median"	0.665009532061425	0.0835929372356787	TRUE	TRUE
"pep8"	"DRB1_04"	"Mean"	0.295304657900291	0.296810369376707	FALSE	TRUE
"pep8"	"DRB1_04"	"Mode"	0.01608541255711	0.296810369376707	FALSE	TRUE
"pep8"	"DRB1_04"	"Median"	0.259243805206552	0.296810369376707	FALSE	TRUE
"pep8"	"DRB1_07"	"Mean"	0.347246976454599	0.204181667903853	NA	FALSE
"pep8"	"DRB1_07"	"Mode"	0.117677263277368	0.204181667903853	NA	FALSE
"pep8"	"DRB1_07"	"Median"	0.325952112195787	0.204181667903853	NA	FALSE
"pep8"	"DRB1_08"	"Mean"	0.486411549155292	0.0940827049823077	NA	NA
"pep8"	"DRB1_08"	"Mode"	0.554710702944938	0.0940827049823077	NA	NA
"pep8"	"DRB1_08"	"Median"	0.494027745235446	0.0940827049823077	NA	NA
"pep8"	"DRB1_09"	"Mean"	0.231625271467498	0.517148659010335	NA	FALSE
"pep8"	"DRB1_09"	"Mode"	0.0592286253921153	0.517148659010335	NA	FALSE
"pep8"	"DRB1_09"	"Median"	0.198555702163665	0.517148659010335	NA	FALSE
"pep8"	"DRB1_11"	"Mean"	0.228877357015807	0.518811591283796	NA	FALSE
"pep8"	"DRB1_11"	"Mode"	0.00938532606651082	0.518811591283796	NA	FALSE
"pep8"	"DRB1_11"	"Median"	0.194315291479262	0.518811591283796	NA	FALSE
"pep8"	"DRB1_12"	"Mean"	0.238997233645207	0.593876858154959	NA	NA
"pep8"	"DRB1_12"	"Mode"	0.18695084605769	0.593876858154959	NA	NA
"pep8"	"DRB1_12"	"Median"	0.223904607203654	0.593876858154959	NA	NA
"pep8"	"DRB1_14"	"Mean"	0.466133099532516	0.172008055594202	NA	NA
"pep8"	"DRB1_14"	"Mode"	0.493752978130087	0.172008055594202	NA	NA
"pep8"	"DRB1_14"	"Median"	0.471043736326002	0.172008055594202	NA	NA
"pep8"	"DRB1_1501"	"Mean"	0.274250978695986	0.406735954924231	FALSE	FALSE
"pep8"	"DRB1_1501"	"Mode"	0.10081981198778	0.406735954924231	FALSE	FALSE
"pep8"	"DRB1_1501"	"Median"	0.250155276468578	0.406735954924231	FALSE	FALSE
"pep8"	"DRB1_1502"	"Mean"	0.176465190019263	0.754719911172175	FALSE	FALSE
"pep8"	"DRB1_1502"	"Mode"	0.00441729103939186	0.754719911172175	FALSE	FALSE
"pep8"	"DRB1_1502"	"Median"	0.143329101014532	0.754719911172175	FALSE	FALSE
"pep8"	"DRB1_16"	"Mean"	0.185679009989688	0.693785618619324	NA	NA
"pep8"	"DRB1_16"	"Mode"	0.0103441624847338	0.693785618619324	NA	NA
"pep8"	"DRB1_16"	"Median"	0.147104010162182	0.693785618619324	NA	NA
"pep8"	"DRB1_03"	"Mean"	0.376666987515174	0.123669191086876	NA	FALSE
"pep8"	"DRB1_03"	"Mode"	0.16905163804752	0.123669191086876	NA	FALSE
"pep8"	"DRB1_03"	"Median"	0.351650364180416	0.123669191086876	NA	FALSE
"pep8"	"DQB1_02"	"Mean"	0.310684691715902	0.26551227203307	NA	NA
"pep8"	"DQB1_02"	"Mode"	0.0443490370508259	0.26551227203307	NA	NA
"pep8"	"DQB1_02"	"Median"	0.278411114457479	0.26551227203307	NA	NA
"pep8"	"DQB1_03"	"Mean"	0.148422894607811	0.948018770683638	FALSE	TRUE
"pep8"	"DQB1_03"	"Mode"	0.0271892069878591	0.948018770683638	FALSE	TRUE
"pep8"	"DQB1_03"	"Median"	0.125033222015653	0.948018770683638	FALSE	TRUE
"pep8"	"DQB1_04"	"Mean"	0.368901481480572	0.126891605434501	NA	NA
"pep8"	"DQB1_04"	"Mode"	0.01568881386097	0.126891605434501	NA	NA
"pep8"	"DQB1_04"	"Median"	0.33790204854297	0.126891605434501	NA	NA
"pep8"	"DQB1_05"	"Mean"	0.114594648646753	1.19434226353344	NA	NA
"pep8"	"DQB1_05"	"Mode"	0.00663699968274628	1.19434226353344	NA	NA
"pep8"	"DQB1_05"	"Median"	0.0956400965200779	1.19434226353344	NA	NA
"pep8"	"DQB1_06"	"Mean"	0.194495389248756	0.671280958430566	FALSE	FALSE
"pep8"	"DQB1_06"	"Mode"	0.00248376843217131	0.671280958430566	FALSE	FALSE
"pep8"	"DQB1_06"	"Median"	0.162845933714128	0.671280958430566	FALSE	FALSE
"pep9"	"DRB1_01"	"Mean"	0.602501534582595	0.065565457438415	FALSE	TRUE
"pep9"	"DRB1_01"	"Mode"	0.985080578980397	0.065565457438415	FALSE	TRUE
"pep9"	"DRB1_01"	"Median"	0.645979341853509	0.065565457438415	FALSE	TRUE
"pep9"	"DRB1_04"	"Mean"	0.302265316743693	0.278827371175821	FALSE	FALSE
"pep9"	"DRB1_04"	"Mode"	0.00276295961988018	0.278827371175821	FALSE	FALSE
"pep9"	"DRB1_04"	"Median"	0.267628251724633	0.278827371175821	FALSE	FALSE
"pep9"	"DRB1_07"	"Mean"	0.235816549106398	0.484480273275481	NA	FALSE
"pep9"	"DRB1_07"	"Mode"	0.0254303423950649	0.484480273275481	NA	FALSE
"pep9"	"DRB1_07"	"Median"	0.196480903069931	0.484480273275481	NA	FALSE
"pep9"	"DRB1_08"	"Mean"	0.331579786306929	0.248233028747944	NA	NA
"pep9"	"DRB1_08"	"Mode"	0.146482193830252	0.248233028747944	NA	NA
"pep9"	"DRB1_08"	"Median"	0.310024964465652	0.248233028747944	NA	NA
"pep9"	"DRB1_09"	"Mean"	0.236095410306115	0.512372853476357	NA	FALSE
"pep9"	"DRB1_09"	"Mode"	0.00319856978224528	0.512372853476357	NA	FALSE
"pep9"	"DRB1_09"	"Median"	0.207239786873262	0.512372853476357	NA	FALSE
"pep9"	"DRB1_11"	"Mean"	0.287516953750139	0.321155598487028	NA	TRUE
"pep9"	"DRB1_11"	"Mode"	0.00495057056268584	0.321155598487028	NA	TRUE
"pep9"	"DRB1_11"	"Median"	0.251891735861024	0.321155598487028	NA	TRUE
"pep9"	"DRB1_12"	"Mean"	0.236644600164454	0.572953188606923	NA	NA
"pep9"	"DRB1_12"	"Mode"	0.126294071172932	0.572953188606923	NA	NA
"pep9"	"DRB1_12"	"Median"	0.219392793738288	0.572953188606923	NA	NA
"pep9"	"DRB1_14"	"Mean"	0.557931664464142	0.0998697684384329	NA	NA
"pep9"	"DRB1_14"	"Mode"	0.780135026805428	0.0998697684384329	NA	NA
"pep9"	"DRB1_14"	"Median"	0.584688149239664	0.0998697684384329	NA	NA
"pep9"	"DRB1_1501"	"Mean"	0.336882629135452	0.253673498159505	FALSE	FALSE
"pep9"	"DRB1_1501"	"Mode"	0.223289485419585	0.253673498159505	FALSE	FALSE
"pep9"	"DRB1_1501"	"Median"	0.320723131511838	0.253673498159505	FALSE	FALSE
"pep9"	"DRB1_1502"	"Mean"	0.376020428360327	0.183799982958972	FALSE	FALSE
"pep9"	"DRB1_1502"	"Mode"	0.316510133589084	0.183799982958972	FALSE	FALSE
"pep9"	"DRB1_1502"	"Median"	0.365554210310338	0.183799982958972	FALSE	FALSE
"pep9"	"DRB1_16"	"Mean"	0.190022736786383	0.669353406265651	NA	NA
"pep9"	"DRB1_16"	"Mode"	0.0030407062817732	0.669353406265651	NA	NA
"pep9"	"DRB1_16"	"Median"	0.150215690451565	0.669353406265651	NA	NA
"pep9"	"DRB1_03"	"Mean"	0.250427190165738	0.41743943806507	NA	FALSE
"pep9"	"DRB1_03"	"Mode"	0.00904622208636352	0.41743943806507	NA	FALSE
"pep9"	"DRB1_03"	"Median"	0.205555673682826	0.41743943806507	NA	FALSE
"pep9"	"DQB1_02"	"Mean"	0.244923460043392	0.454793993049598	NA	NA
"pep9"	"DQB1_02"	"Mode"	0.00769033589884454	0.454793993049598	NA	NA
"pep9"	"DQB1_02"	"Median"	0.207810038001904	0.454793993049598	NA	NA
"pep9"	"DQB1_03"	"Mean"	0.0981660640640244	1.31452658340759	FALSE	FALSE
"pep9"	"DQB1_03"	"Mode"	0.00911544837464599	1.31452658340759	FALSE	FALSE
"pep9"	"DQB1_03"	"Median"	0.0753327446402922	1.31452658340759	FALSE	FALSE
"pep9"	"DQB1_04"	"Mean"	0.36856717997141	0.137877640012666	NA	NA
"pep9"	"DQB1_04"	"Mode"	0.0607006899845172	0.137877640012666	NA	NA
"pep9"	"DQB1_04"	"Median"	0.339108124687009	0.137877640012666	NA	NA
"pep9"	"DQB1_05"	"Mean"	0.234411965392602	0.608936334440358	NA	NA
"pep9"	"DQB1_05"	"Mode"	0.197080572469405	0.608936334440358	NA	NA
"pep9"	"DQB1_05"	"Median"	0.22020037204457	0.608936334440358	NA	NA
"pep9"	"DQB1_06"	"Mean"	0.257513808878367	0.45074873164338	FALSE	FALSE
"pep9"	"DQB1_06"	"Mode"	0.0883350411079567	0.45074873164338	FALSE	FALSE
"pep9"	"DQB1_06"	"Median"	0.232120157722382	0.45074873164338	FALSE	FALSE
"pep10"	"DRB1_01"	"Mean"	0.533493720080558	0.0103197337776333	FALSE	FALSE
"pep10"	"DRB1_01"	"Mode"	0.858838161060436	0.0103197337776333	FALSE	FALSE
"pep10"	"DRB1_01"	"Median"	0.550444926173122	0.0103197337776333	FALSE	FALSE
"pep10"	"DRB1_04"	"Mean"	0.269177627596775	0.363153412670391	FALSE	FALSE
"pep10"	"DRB1_04"	"Mode"	0.0164316164298753	0.363153412670391	FALSE	FALSE
"pep10"	"DRB1_04"	"Median"	0.228450893694709	0.363153412670391	FALSE	FALSE
"pep10"	"DRB1_07"	"Mean"	0.212834805866802	0.576169890790196	NA	FALSE
"pep10"	"DRB1_07"	"Mode"	0.00364369682562736	0.576169890790196	NA	FALSE
"pep10"	"DRB1_07"	"Median"	0.175482094013768	0.576169890790196	NA	FALSE
"pep10"	"DRB1_08"	"Mean"	0.414711734941966	0.092986394789996	NA	NA
"pep10"	"DRB1_08"	"Mode"	0.391961616249897	0.092986394789996	NA	NA
"pep10"	"DRB1_08"	"Median"	0.402431153963448	0.092986394789996	NA	NA
"pep10"	"DRB1_09"	"Mean"	0.49612745499789	0.0756311916976584	NA	FALSE
"pep10"	"DRB1_09"	"Mode"	0.627541566200381	0.0756311916976584	NA	FALSE
"pep10"	"DRB1_09"	"Median"	0.50778822746817	0.0756311916976584	NA	FALSE
"pep10"	"DRB1_11"	"Mean"	0.384166266139014	0.11154765423811	NA	FALSE
"pep10"	"DRB1_11"	"Mode"	0.0669914545503559	0.11154765423811	NA	FALSE
"pep10"	"DRB1_11"	"Median"	0.360981769164111	0.11154765423811	NA	FALSE
"pep10"	"DRB1_12"	"Mean"	0.484075102945674	0.133720660726264	NA	NA
"pep10"	"DRB1_12"	"Mode"	0.589031432925574	0.133720660726264	NA	NA
"pep10"	"DRB1_12"	"Median"	0.497617262757704	0.133720660726264	NA	NA
"pep10"	"DRB1_14"	"Mean"	0.484152258791384	0.0636251197317127	NA	NA
"pep10"	"DRB1_14"	"Mode"	0.583499268147583	0.0636251197317127	NA	NA
"pep10"	"DRB1_14"	"Median"	0.491278363961313	0.0636251197317127	NA	NA
"pep10"	"DRB1_1501"	"Mean"	0.690488173937647	0.216987834346983	FALSE	FALSE
"pep10"	"DRB1_1501"	"Mode"	0.990022330392272	0.216987834346983	FALSE	FALSE
"pep10"	"DRB1_1501"	"Median"	0.758333066252743	0.216987834346983	FALSE	FALSE
"pep10"	"DRB1_1502"	"Mean"	0.337829048915766	0.21749234473957	FALSE	FALSE
"pep10"	"DRB1_1502"	"Mode"	0.0994825980875228	0.21749234473957	FALSE	FALSE
"pep10"	"DRB1_1502"	"Median"	0.312352233050337	0.21749234473957	FALSE	FALSE
"pep10"	"DRB1_16"	"Mean"	0.379385538067399	0.111848998617404	NA	NA
"pep10"	"DRB1_16"	"Mode"	0.0906159966411607	0.111848998617404	NA	NA
"pep10"	"DRB1_16"	"Median"	0.349022478235768	0.111848998617404	NA	NA
"pep10"	"DRB1_03"	"Mean"	0.5280777496129	0.00789071080733578	NA	FALSE
"pep10"	"DRB1_03"	"Mode"	0.978160726836487	0.00789071080733578	NA	FALSE
"pep10"	"DRB1_03"	"Median"	0.540016375038406	0.00789071080733578	NA	FALSE
"pep10"	"DQB1_02"	"Mean"	0.399726986680054	0.0933415512411006	NA	NA
"pep10"	"DQB1_02"	"Mode"	0.117610481092299	0.0933415512411006	NA	NA
"pep10"	"DQB1_02"	"Median"	0.37845610615363	0.0933415512411006	NA	NA
"pep10"	"DQB1_03"	"Mean"	0.248313743074065	0.48122467414257	FALSE	TRUE
"pep10"	"DQB1_03"	"Mode"	0.106405534411679	0.48122467414257	FALSE	TRUE
"pep10"	"DQB1_03"	"Median"	0.221737693542018	0.48122467414257	FALSE	TRUE
"pep10"	"DQB1_04"	"Mean"	0.363188182462132	0.134890571789574	NA	NA
"pep10"	"DQB1_04"	"Mode"	0.022235369460444	0.134890571789574	NA	NA
"pep10"	"DQB1_04"	"Median"	0.327807958145187	0.134890571789574	NA	NA
"pep10"	"DQB1_05"	"Mean"	0.326282696005983	0.339914388687873	NA	NA
"pep10"	"DQB1_05"	"Mode"	0.288172436980953	0.339914388687873	NA	NA
"pep10"	"DQB1_05"	"Median"	0.316297657054011	0.339914388687873	NA	NA
"pep10"	"DQB1_06"	"Mean"	0.359676560489264	0.185545847566853	FALSE	FALSE
"pep10"	"DQB1_06"	"Mode"	0.151345784245038	0.185545847566853	FALSE	FALSE
"pep10"	"DQB1_06"	"Median"	0.341931648402264	0.185545847566853	FALSE	FALSE
"pep11"	"DRB1_01"	"Mean"	0.540073910367132	0.0130075069290766	TRUE	TRUE
"pep11"	"DRB1_01"	"Mode"	0.915281606752198	0.0130075069290766	TRUE	TRUE
"pep11"	"DRB1_01"	"Median"	0.558156668879091	0.0130075069290766	TRUE	TRUE
"pep11"	"DRB1_04"	"Mean"	0.365799198700843	0.13253764641954	FALSE	TRUE
"pep11"	"DRB1_04"	"Mode"	0.0281425587749343	0.13253764641954	FALSE	TRUE
"pep11"	"DRB1_04"	"Median"	0.333726559682561	0.13253764641954	FALSE	TRUE
"pep11"	"DRB1_07"	"Mean"	0.378345149865461	0.11476295305945	NA	TRUE
"pep11"	"DRB1_07"	"Mode"	0.120140919471841	0.11476295305945	NA	TRUE
"pep11"	"DRB1_07"	"Median"	0.347705558723438	0.11476295305945	NA	TRUE
"pep11"	"DRB1_08"	"Mean"	0.568789526246619	0.0332054010307542	NA	NA
"pep11"	"DRB1_08"	"Mode"	0.984661602984778	0.0332054010307542	NA	NA
"pep11"	"DRB1_08"	"Median"	0.594836782638149	0.0332054010307542	NA	NA
"pep11"	"DRB1_09"	"Mean"	0.59909719834294	0.0589433794474822	NA	TRUE
"pep11"	"DRB1_09"	"Mode"	0.982493547811774	0.0589433794474822	NA	TRUE
"pep11"	"DRB1_09"	"Median"	0.640912528358481	0.0589433794474822	NA	TRUE
"pep11"	"DRB1_11"	"Mean"	0.361246135213999	0.142142230983164	NA	FALSE
"pep11"	"DRB1_11"	"Mode"	0.014060070354408	0.142142230983164	NA	FALSE
"pep11"	"DRB1_11"	"Median"	0.330514182220631	0.142142230983164	NA	FALSE
"pep11"	"DRB1_12"	"Mean"	0.500405789858822	0.161941984874907	NA	NA
"pep11"	"DRB1_12"	"Mode"	0.59155813599741	0.161941984874907	NA	NA
"pep11"	"DRB1_12"	"Median"	0.515189382700018	0.161941984874907	NA	NA
"pep11"	"DRB1_14"	"Mean"	0.516243034836322	0.0881865923148373	NA	NA
"pep11"	"DRB1_14"	"Mode"	0.636841625035287	0.0881865923148373	NA	NA
"pep11"	"DRB1_14"	"Median"	0.531859688621316	0.0881865923148373	NA	NA
"pep11"	"DRB1_1501"	"Mean"	0.341220348905939	0.210563918526499	FALSE	FALSE
"pep11"	"DRB1_1501"	"Mode"	0.149403855294491	0.210563918526499	FALSE	FALSE
"pep11"	"DRB1_1501"	"Median"	0.315477232806156	0.210563918526499	FALSE	FALSE
"pep11"	"DRB1_1502"	"Mean"	0.286258275532294	0.383201683017185	FALSE	FALSE
"pep11"	"DRB1_1502"	"Mode"	0.198639766921859	0.383201683017185	FALSE	FALSE
"pep11"	"DRB1_1502"	"Median"	0.263062536486903	0.383201683017185	FALSE	FALSE
"pep11"	"DRB1_16"	"Mean"	0.176694962992796	0.740710364014512	NA	NA
"pep11"	"DRB1_16"	"Mode"	0.00308480897750061	0.740710364014512	NA	NA
"pep11"	"DRB1_16"	"Median"	0.140084996045525	0.740710364014512	NA	NA
"pep11"	"DRB1_03"	"Mean"	0.352681458908795	0.154618349823993	NA	FALSE
"pep11"	"DRB1_03"	"Mode"	0.036140947771808	0.154618349823993	NA	FALSE
"pep11"	"DRB1_03"	"Median"	0.317796094667815	0.154618349823993	NA	FALSE
"pep11"	"DQB1_02"	"Mean"	0.285782070802202	0.320905944601309	NA	NA
"pep11"	"DQB1_02"	"Mode"	0.0208211970982133	0.320905944601309	NA	NA
"pep11"	"DQB1_02"	"Median"	0.245858081282766	0.320905944601309	NA	NA
"pep11"	"DQB1_03"	"Mean"	0.588734736401394	0.131046663521568	FALSE	TRUE
"pep11"	"DQB1_03"	"Mode"	0.7556719600074	0.131046663521568	FALSE	TRUE
"pep11"	"DQB1_03"	"Median"	0.621204036607832	0.131046663521568	FALSE	TRUE
"pep11"	"DQB1_04"	"Mean"	0.321490917140772	0.211287509829415	NA	NA
"pep11"	"DQB1_04"	"Mode"	0.0406405566879241	0.211287509829415	NA	NA
"pep11"	"DQB1_04"	"Median"	0.280103492235979	0.211287509829415	NA	NA
"pep11"	"DQB1_05"	"Mean"	0.162618588321464	0.864963231258613	NA	NA
"pep11"	"DQB1_05"	"Mode"	0.0218284955228015	0.864963231258613	NA	NA
"pep11"	"DQB1_05"	"Median"	0.138743438460274	0.864963231258613	NA	NA
"pep11"	"DQB1_06"	"Mean"	0.380831314746951	0.157502452830378	FALSE	TRUE
"pep11"	"DQB1_06"	"Mode"	0.26396768730533	0.157502452830378	FALSE	TRUE
"pep11"	"DQB1_06"	"Median"	0.36540557662128	0.157502452830378	FALSE	TRUE
"pep12"	"DRB1_01"	"Mean"	0.531472284374438	0.00996116296266624	TRUE	TRUE
"pep12"	"DRB1_01"	"Mode"	0.917342331516913	0.00996116296266624	TRUE	TRUE
"pep12"	"DRB1_01"	"Median"	0.548874141533501	0.00996116296266624	TRUE	TRUE
"pep12"	"DRB1_04"	"Mean"	0.369021438652687	0.125861415309199	FALSE	TRUE
"pep12"	"DRB1_04"	"Mode"	0.0401116186154554	0.125861415309199	FALSE	TRUE
"pep12"	"DRB1_04"	"Median"	0.335867029629767	0.125861415309199	FALSE	TRUE
"pep12"	"DRB1_07"	"Mean"	0.282383459174966	0.325173972159372	NA	TRUE
"pep12"	"DRB1_07"	"Mode"	0.0160120482643909	0.325173972159372	NA	TRUE
"pep12"	"DRB1_07"	"Median"	0.239821787688085	0.325173972159372	NA	TRUE
"pep12"	"DRB1_08"	"Mean"	0.268648347358324	0.370901272717806	NA	NA
"pep12"	"DRB1_08"	"Mode"	0.0273191121629185	0.370901272717806	NA	NA
"pep12"	"DRB1_08"	"Median"	0.230139609955883	0.370901272717806	NA	NA
"pep12"	"DRB1_09"	"Mean"	0.636757885331088	0.112652333068312	NA	FALSE
"pep12"	"DRB1_09"	"Mode"	0.969008985537184	0.112652333068312	NA	FALSE
"pep12"	"DRB1_09"	"Median"	0.690698125496046	0.112652333068312	NA	FALSE
"pep12"	"DRB1_11"	"Mean"	0.356984575801684	0.149160773637883	NA	TRUE
"pep12"	"DRB1_11"	"Mode"	0.00172852177068287	0.149160773637883	NA	TRUE
"pep12"	"DRB1_11"	"Median"	0.325208607475995	0.149160773637883	NA	TRUE
"pep12"	"DRB1_12"	"Mean"	0.591713307985053	0.131576658000811	NA	NA
"pep12"	"DRB1_12"	"Mode"	0.798038812432094	0.131576658000811	NA	NA
"pep12"	"DRB1_12"	"Median"	0.623468834505261	0.131576658000811	NA	NA
"pep12"	"DRB1_14"	"Mean"	0.489438346765597	0.0650704317471955	NA	NA
"pep12"	"DRB1_14"	"Mode"	0.536893311651439	0.0650704317471955	NA	NA
"pep12"	"DRB1_14"	"Median"	0.497777637124551	0.0650704317471955	NA	NA
"pep12"	"DRB1_1501"	"Mean"	0.686801110588223	0.209145434062222	FALSE	FALSE
"pep12"	"DRB1_1501"	"Mode"	0.988200951003363	0.209145434062222	FALSE	FALSE
"pep12"	"DRB1_1501"	"Median"	0.751873299636997	0.209145434062222	FALSE	FALSE
"pep12"	"DRB1_1502"	"Mean"	0.334937522004047	0.22856838928743	FALSE	FALSE
"pep12"	"DRB1_1502"	"Mode"	0.142564639431197	0.22856838928743	FALSE	FALSE
"pep12"	"DRB1_1502"	"Median"	0.310765733426507	0.22856838928743	FALSE	FALSE
"pep12"	"DRB1_16"	"Mean"	0.393811914264939	0.0960041001759025	NA	NA
"pep12"	"DRB1_16"	"Mode"	0.0744569875527911	0.0960041001759025	NA	NA
"pep12"	"DRB1_16"	"Median"	0.373991163432546	0.0960041001759025	NA	NA
"pep12"	"DRB1_03"	"Mean"	0.3577567470598	0.145574609277774	NA	FALSE
"pep12"	"DRB1_03"	"Mode"	0.0680105753623284	0.145574609277774	NA	FALSE
"pep12"	"DRB1_03"	"Median"	0.323694566605965	0.145574609277774	NA	FALSE
"pep12"	"DQB1_02"	"Mean"	0.27476447456102	0.351210408314377	NA	NA
"pep12"	"DQB1_02"	"Mode"	0.00168229848900496	0.351210408314377	NA	NA
"pep12"	"DQB1_02"	"Median"	0.237497096597622	0.351210408314377	NA	NA
"pep12"	"DQB1_03"	"Mean"	0.413571972673782	0.12760825579082	FALSE	TRUE
"pep12"	"DQB1_03"	"Mode"	0.397550684820336	0.12760825579082	FALSE	TRUE
"pep12"	"DQB1_03"	"Median"	0.408442668706923	0.12760825579082	FALSE	TRUE
"pep12"	"DQB1_04"	"Mean"	0.535627064383366	0.0105569742257819	NA	NA
"pep12"	"DQB1_04"	"Mode"	0.918040400051159	0.0105569742257819	NA	NA
"pep12"	"DQB1_04"	"Median"	0.553578809450898	0.0105569742257819	NA	NA
"pep12"	"DQB1_05"	"Mean"	0.298855684010438	0.374449401477734	NA	NA
"pep12"	"DQB1_05"	"Mode"	0.257853646764613	0.374449401477734	NA	NA
"pep12"	"DQB1_05"	"Median"	0.284542696308919	0.374449401477734	NA	NA
"pep12"	"DQB1_06"	"Mean"	0.262880545857195	0.394103994868067	FALSE	FALSE
"pep12"	"DQB1_06"	"Mode"	0.0176523052573555	0.394103994868067	FALSE	FALSE
"pep12"	"DQB1_06"	"Median"	0.225926456609554	0.394103994868067	FALSE	FALSE
"pep13"	"DRB1_01"	"Mean"	0.518253260083659	0.00569514377023587	FALSE	TRUE
"pep13"	"DRB1_01"	"Mode"	0.958941857448746	0.00569514377023587	FALSE	TRUE
"pep13"	"DRB1_01"	"Median"	0.523690857456114	0.00569514377023587	FALSE	TRUE
"pep13"	"DRB1_04"	"Mean"	0.55653836793413	0.022350572802051	FALSE	TRUE
